id,title,price,procity,realSales,shopName,url,img,tmall,img_list,attriName1,attriListName,attriListImg,attriName2,attriListSize,attriName3,attriListMode,attriName4,attriListType,shopRating,extraPrice
661185480104,inwejia丁腈食品级洗菜做饭洗碗手套女家务厨房防水耐用型家用,69.90,上海,5000+,inwejia旗舰店,http://click.simba.taobao.com/cc_im?p=%CA%D6%CC%D7&s=1619191545&clk1=6d5c00012a0c4080143c7a85f57413bf&k=1785&e=DxtiC9atQSTf%2BJmZX0SgbnA65AojpuvdCPvEKksswGU%2FUpEGWjUQMrkSni8%2B%2FYGM7WYHtXxuqK3BSW1jMOfp6YLwrOnBMalPQ9hVsUQr2QLCA7bnlS8HyA8gFF2BynGpsJ6088un4Dclb8RoguKNNji1W6WPEGBg3ebJkludTRUSxWq85beYu7tm21rDbpjr4oPmS9631pJMWIGpjEuJQeuTvWUHx%2BrouA48NW8OGMoHzHUBaiAVsNJ8wDEszvs3iIIDGLq%2BXWEcjxe59GjaHYJbN1aKFcq8l9IzXa5ZqKnBMf1gL%2FFLmvnCgZMSWhZgq1y34%2BTasewa6FCOlgX2vQhp6AKSr%2Bg%2FT4cSNeQNXWD7GROL2Tg22Q9f4JMcJp0PMZF8LPIFnpFbNaYqv9guz29vWEaX3wIfd4pZPJlGIVUW0J3gdWFdxGySGTyllAAuF1yT%2Fb5D6IdWN%2B63MzoKBMjkkNTbnJDRz2jhDlPcN1co8x0lzsNG8xkVWfJ0D8l4WNefRg6xvVkieHdH388As9Nlc2YMOHCZwo%2FzNgjoqe06ScPUQsj%2FKDmQzU%2BEkxQXUo5lx%2FekkaadLl%2FAETkN0wBQ%2BoeoRXoc8PK6hG5SF2SN%2F%2Fv4EO967hbaBMUG9n1N4xHGecEUmyxNeswMNU2iE5aWZHQdfKPaAwZ8wYQ1tMfL2ypQBWUoUNX4Nschny3t%2F8ieYbUWe%2BwjeTXxtyrdEncjND1dpoe6nUwsYQZgnDM6M4o%2B91bCYw5OEs%2Ffq8jlMZF8LPIFnpHKQn%2FMdmG9WEYk%2BpObnf2vz%2Bs%2BNW%2BfGW29DHf3IGPRp2qc0oq6hFAQIme0gaemyDfzt7NvOnHIxcdEETL%2FNZb9k%2FA4S%2FZ%2FUiy39dQxhLnrOersObnItVW%2FI64oX4U6zX2ygyFSl3uZ9aN%2FQrK%2BTBWXK1PfByLVTcZ2CvbBHaru9xxgU%2BMVHez9DisZRYYzx4dlhaK6IOVJJcJR9laqULeIJE%2F0nUfrv4mK4oFkA%2BJPQP3eH50VngKdVaJ6YdGKg0Z62uOOJ3HbqklSHIDGsnl8zE%2BnNyzyvMbcsZwWX95vy3LJPHowyKB3dgs6rUHwf1R7ZMSfoQUnHHeKWTyZRiFVp%2BnlraCnxGzyOanOb3YjEasmDAv8FlVrobN5PVUSRW6xkgHzRhW%2BKzdeqG3MNI2XC9rCEka%2FSC35m8xTQt9VlGMGEi2nE%2BmAYW8VKIZBthewkKtTGvspMTWeWrnwpX71QXOhAJ3b9Ug28u4vmGy4%2B5gRC42SrNWh3nlE1BdFPo%2FO5le%2Bryv9FLl43ldX0VLzIuRqcsiCn70vmT7B%2FAbIS2CO9Wb617IDmJoqBan8ABUlFE6arYDMjLTKJl4bMLwZ5I7y0DLZGIOj3PIvooBrQsKCCF4gDxIvtMomXhswvBmIGvBOhVwXHQ8gFF2BynGps9X%2BXaS5AcSEN%2BVQB3vw77tXuOQGyJ7TgMUxQPab%2F6sCMqZlA7xNQkkJq5Wnz8q%2BnKC13M3BiuigNrVAnNya5pC64m0C6y8SJe7exQ3rK%2BcsZjEcZeCmryiYXFMN6xAPfEFF3RhL0r8SONA3LP9ERPyhrPdlgsaeYJb1xI7a2q9mxS%2BZYPvlEw2f5LpmrGbsmE8Vrg8qczG%2FBd74kab%2B42JQmVg8PqPA6kx7KpdnNS8BmuHEuY7qyEJnsJLgpx4ptMomXhswvBlmulS26zYxAQ4Ml14K6jqOvs4rAi7Hc%2BKnCksBiLcxJDqApkJIKstWNZ5aufClfvV%2BmqW0T6B%2B%2BQ%3D%3D,http://g.search1.alicdn.com/img/i1/122026795/O1CN01HS3dSQ204AGTobPb8_!!0-saturn_solar.jpg,True,"https://img.alicdn.com/imgextra/i1/3221715101/O1CN01oyoR511nYJIWQR4Bz_!!2-item_pic.png, https://img.alicdn.com/imgextra/i4/3221715101/O1CN017ThlSx1nYJ3TYryat_!!3221715101.jpg, https://img.alicdn.com/imgextra/i4/3221715101/O1CN01L9CxTj1nYJ3Q7zg5d_!!3221715101.jpg, https://img.alicdn.com/imgextra/i1/3221715101/O1CN01GgIVHY1nYJ3OZEbsj_!!3221715101.jpg, https://img.alicdn.com/imgextra/i1/3221715101/O1CN01oMy17a1nYJ3NdSJbP_!!3221715101.jpg",颜色分类,"买一送一（触感款）, 买一送一（加厚款）, 买二送二（触感款）, 触感款1双+加厚款1双","https://gw.alicdn.com/bao/uploaded/i1/3221715101/O1CN015p9ysD1nYJ4FoUGWf_!!3221715101.jpg, https://gw.alicdn.com/bao/uploaded/i3/3221715101/O1CN01ypKwKg1nYJ4EqePwF_!!3221715101.jpg, https://gw.alicdn.com/bao/uploaded/i4/3221715101/O1CN016Vub9C1nYJ4HTOab6_!!3221715101.jpg, https://gw.alicdn.com/bao/uploaded/i3/3221715101/O1CN01Lfohoq1nYJ5VvUVh4_!!3221715101.jpg",尺码,"S, M, L",,,,,4.8,69.90
840237675414,冬季手套防风防水可触屏情侣男女士冬天滑雪骑行运动加绒防寒保暖,49.90,北京,200+,A 级 进 口 手 套企业店,http://click.simba.taobao.com/cc_im?p=%CA%D6%CC%D7&s=1619191545&clk1=6d5c00012a0c4080143c7a85f57413bf&k=1761&e=bsKC8e78Rqnf%2BJmZX0SgbnA65AojpuvdCPvEKksswGU%2FUpEGWjUQMrkSni8%2B%2FYGM7WYHtXxuqK36A9BiahPSdtLSxxxydS4O5O3MFWXYFHfCA7bnlS8HyA8gFF2BynGpsJ6088un4Dclb8RoguKNNji1W6WPEGBg3ebJkludTRUSxWq85beYu7tm21rDbpjr4oPmS9631pJMWIGpjEuJQeuTvWUHx%2BrouA48NW8OGMoHzHUBaiAVsNJ8wDEszvs3iIIDGLq%2BXWEcjxe59GjaHYJbN1aKFcq8l9IzXa5ZqKnBMf1gL%2FFLmvnCgZMSWhZgq1y34%2BTasewa6FCOlgX2vV4fwM1ly%2FkjztXncJg2eIeJeVlxHkkXu6e8s45BmyXJgy%2FiIMWJQb%2F5X7Y1Y%2BZr2ZqNUuH70adtiY1JG%2FdeIxATeOwVuyB51Ni8876JTeQ8tvg93KvQYqdhDmOdwA7QAvNWXhidkPRLLYn3aGL%2FPtXSOzquCXzet1ObfoBP3viCIBLZoCj2UtF2cbQT3yAYGqEP4C2SquL7t8ovxPEy97WQ%2F8E5s%2BtLYfWxp308t04JgRxFkxFExkMiWsCn6FmbHI%2BQ7w339C9UZT7ZPb2EW4yXe1T8t5ODrB9whG82mpDlMxJ7xPWmMjcibORDlaOld19PnIiHgV8aJgRJ5TCtJoJ7mwarCHYi5cHiTKx%2B74nrZOnWOZpNdjwKUCJAZjKQdy6XdvUfOkVtgfyzWOosL2w%2BHYNfIJnPuyV9Jox7W9pVQrLuUVtsKp%2BnA%2FbHPfTHnaVyeVdFpDEYyjNFWLZv%2FPkaYTbkNGj2RCOPIuiUh0caMyvFEWwYBOdyht7SHvz2m3qTfHuPw2myifk81L4YjlJqXC2DNNN9X%2BA42bsrE0KHOQLZ2JKKZtDr9oimVOvk4yFsNeJUMzrAPfNh019qfshUO0wXoEZ%2FDh0dlpQIhPEgGFL%2Bo0WmVhKnoREjNJP4xYkWrQ7YirqSPN%2B1gJ3%2Fg0FWnCm36nRygVK0gOqKlg%2Bn4%2F5eSIO%2B2GKPKNBRdmppvK7fd5Qq6BYmUmbunitninGMiqCXwsxtLms0VwdXI%2Fa75yBzJGtW1GhlL4qEyo%2F5QFWm53hVDc21%2Bh4PA5tbYfyOuuiqIYJ8u94brDUV3fC7wfNrdcIjs%2BeMNockiEQAyJC64m0C6y8S86SDHvxPsoeajVLh%2B9GnbfPNuYAYuPse%2B5vvgWgaMtSIxO9Bl97%2BzLCQq1Ma%2BykxNZ5aufClfvVBc6EAndv1SDby7i%2BYbLj7vF%2BVkpdheMR6zeTpa%2Bgye%2FWxp308t04JpxHKOVL2l1VaBj3pRXr2%2BmC2Y1BTCSgV9bGnfTy3Tgk9Ca5qSOdl%2F6VWnPMx9jAZMJZdQPapfGHRNbWe9J0zUwlukF%2FJA5%2BC402X3zsEOtOyXVF6ZU%2B6dr8dn%2BGCVAcb5eX393jk9K8zVyEZCxl1mapyYSd0iL154kNIL0IB4FYob%2BnIHGO3SNBmx7tKnuyvbXYW0P89RznDPvrRwo9uYYbXStneSHRjKk3ISAR2n6GP%2BFfXAAcGPIFStDWVEqsQKDPuCbG9qQYW4ivamiKOoRDjjBp4G0DWfpXTIYDSz5GBcnrUStHxtG4O0a0u3vZsm%2BlJKZPPbLZl4Gl5cuQlAbsr6lVX9TKr9bGnfTy3TglMrK%2F7eZ1DRwy%2B4i2xxjE%2FsLmJZymbbVP7m%2B%2BBaBoy1Mv%2BwvChqhybTCVJaWrgqphEpLAzwqRwGCvlb%2FeINhhu,http://g.search3.alicdn.com/img/i3/6360708375/O1CN017Jjc2R2Bjo2xhe9Ha_!!0-saturn_solar.jpg,False,"https://img.alicdn.com/imgextra/i4/2217608848502/O1CN017oqloz2CfyLcvdzpz_!!2217608848502.jpg, https://img.alicdn.com/imgextra/i2/2217608848502/O1CN017BxJYy2CfyLb2WFaC_!!2217608848502.jpg, https://img.alicdn.com/imgextra/i1/2217608848502/O1CN01ruh6ny2CfyLbRxJS9_!!2217608848502.jpg, https://img.alicdn.com/imgextra/i4/2217608848502/O1CN01YKVWnc2CfyLdTsaUI_!!2217608848502.jpg, https://img.alicdn.com/imgextra/i4/2217608848502/O1CN015Qk2SM2CfyLaOhEGc_!!2217608848502.jpg",颜色分类,"【澳洲进口绵羊毛】黑色【男款】, 【澳洲进口绵羊毛】深灰色【男款】, 【澳洲进口绵羊毛】深灰粉色【女款】, 【澳洲进口绵羊毛】粉色【女款】, 【澳洲进口绵羊毛】黑色【女款】, 【澳洲进口绵羊毛】黑绿色【女款】, 【澳洲进口绵羊毛】黑玫红色【女款】, 【澳洲进口绵羊毛】黑蓝色【男款】, 【澳洲进口绵羊毛】黑绿色【男款】","https://gw.alicdn.com/bao/uploaded/i3/2217608848502/O1CN01r1i4Ax2CfyLbS0s37_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i3/2217608848502/O1CN01PDmAeU2CfyLdTypRy_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217608848502/O1CN01XpS0xD2CfyLXVK8cJ_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i2/2217608848502/O1CN01AeHjm62CfyLT8E6ko_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217608848502/O1CN01FAtOqy2CfyLcOYtwJ_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217608848502/O1CN01HVM9nO2CfyLcOaJKQ_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217608848502/O1CN01ptJMX22CfyLXVJXKW_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i4/2217608848502/O1CN01rPLxlW2CfyLYaKtLB_!!2217608848502.jpg, https://gw.alicdn.com/bao/uploaded/i3/2217608848502/O1CN01Yb0alX2CfyLbRSlMA_!!2217608848502.jpg",,,,,,,4.9,49.90
852396192808,猫人手套女冬季2024新款滑雪保暖防风防寒绒可触屏摩托车骑行手套,32.90,河北 石家庄,100+,猫人服饰配件旗舰店,http://click.simba.taobao.com/cc_im?p=%CA%D6%CC%D7&s=1619191545&clk1=6d5c00012a0c4080143c7a85f57413bf&k=1785&e=2XTpEho%2B7%2BPf%2BJmZX0SgbnA65AojpuvdCPvEKksswGU%2FUpEGWjUQMrkSni8%2B%2FYGM7WYHtXxuqK1KlAVBVeHpZ5Rl5n%2BI3BRwdt5isRXAWF7CA7bnlS8HyA8gFF2BynGpsJ6088un4Dclb8RoguKNNji1W6WPEGBg3ebJkludTRUSxWq85beYu7tm21rDbpjr4oPmS9631pJMWIGpjEuJQeuTvWUHx%2BrouA48NW8OGMoHzHUBaiAVsNJ8wDEszvs3iIIDGLq%2BXWEcjxe59GjaHYJbN1aKFcq8l9IzXa5ZqKnBMf1gL%2FFLmvnCgZMSWhZgq1y34%2BTasewa6FCOlgX2vV4fwM1ly%2FkjztXncJg2eIcC4jb9VtSgWPhecPv7I8vaaDqh0NNa1B6%2FcfBveiTf8uHnNQL5AINiY39nisFwTUM9GgXvXotuQnMmbeGZYSfvZVyzzAlFRf3NhGAKcENFjp9ECo3%2B18Dq%2Fyme4ZgiTDCdjxegJz6Ls4M1nu3gFPKJE9WEoqd7SGPTZXNmDDhwmcKP8zYI6KntOknD1ELI%2Fyg5kM1PhJMUF1KOZcf3pJGmhjKhl%2BUbWSwdns%2FiahgJxPDyuoRuUhdkfi%2B3Ba8AhfNYqml1j019kBMbrmbreH%2FNhuALAfqbM0x52MkSHDUe86QuIgGIQdeXaI7SZIDmtKDUjPyY%2B85UwuFFSljz%2FYLgZOg8Rl%2BpSRjRMgnVQy0Abs7qTTDvuQbQ1hODq1LbMCb4XnD7%2ByPL2lOh0kgVxu8AFeyK8gDyCNzKN0j7eyQK2sBTvv6aaaT2C7V0B2nmBq2qrw9yYV6smdnuFQferLJ2ts%2FbzxAEKIUYlxUCuxMq5XBSkguKTMIL9ARXhhozYlqlwxtseayt%2FF98dlrcfocOaSLWLqZB%2BitmNm6eqKNvC1HuoVdv06Z0%2FMizFZ2CLwAJEmtpG8DtRjGMU841W04mQAciqRR5WR2gJgcDoKx1PlSI0kdyWdbASbv1vw3LWa31L80%2BcUWGv3peXeC42iT08e6xpWAXo7LksyM%2BuiN5bEUt%2FApX6dSajIqgl8LMbS5%2B1JGlLy2S7LBKXU6%2FTHzCkvod52oNO486o%2FoluP0YOLpcYjemQkWPwjViy6lD4ramMh7dGfPbL3W0FdnKvDyYN16obcw0jZcL2sISRr9ILcRZipMhkoDN6xxSO4o2xA1vszdtJq4pum0wZIacCyMLzWBPCsXIirxEpLAzwqRwGE0g2sKjGNQKonShcLoj3Q3TAkV2ldOMYjvCkRV9MkhoH6TN0D9S8sClE0EoTUzfidR%2BzCsvYrwbbA2Kn0JOnQbh12BVbDZd3iVZbpSUCqXObeCAKxSlXmh0thKI2Hu7KjvandIUWz4yBFFT%2FJu9YYo6usrP7aTTNnS2EojYe7sqO9qd0hRbPjKdoUz%2FrfAdiJlDjuY6zLPwLRC0EJt7dbowpzl9HSAmbZhdy7mVvGVNZL6IwgHc8aACMvv72BpbW1HeUBEv9voqpP1xezM6sKB4hx%2FURMaM5wIg7AbmG4eDsPOnh7zYp8%2FasIGDW3uf6n6CbRiMcVpLI50pDBf%2BrXLF6O8oFR%2F6Ni653QWZtf0KDWphs49rfq1pXhhl4AzfByBqo47yBtnZW8IodzYMjz05Da0ZN%2Fhc6ypiO7bFLnH0JaKGfouwl3oDdXVHi8c2j7WcmK4LCEfavQqx5lNVqMENgpynYY6j%2FtBg7XV7hc30rYg%2BWY5zrT5Fcn4mzdMicYHv6f8a%2B21MIfJY6ajVOBFsJlsHdQtdFw%3D%3D,http://g.search2.alicdn.com/img/i2/6496986084/O1CN01neHoeN1uoWg8BrrIR_!!4611686018427380708-0-saturn_solar.jpg,True,"https://img.alicdn.com/imgextra/i3/2217960559174/O1CN01yYop5W2HdkW3915VG_!!4611686018427384390-0-item_pic.jpg, https://img.alicdn.com/imgextra/i1/2217960559174/O1CN01oisDoL2HdkW4E5fnQ_!!2217960559174.jpg, https://img.alicdn.com/imgextra/i4/2217960559174/O1CN01oTu6D12HdkW4qvBZu_!!2217960559174.jpg, https://img.alicdn.com/imgextra/i4/2217960559174/O1CN013lsBPI2HdkW2SCBmq_!!2217960559174.jpg, https://img.alicdn.com/imgextra/i3/2217960559174/O1CN01lJ7BYt2HdkW38es0B_!!2217960559174.jpg",颜色分类,"卡其白⭐小熊款【触屏防水 I 骑行防风】, 罗兰紫⭐小熊款【触屏防水 I 骑行防风】, 樱花粉⭐小熊款【触屏防水 I 骑行防风】, 星辰灰⭐小熊款【触屏防水 I 骑行防风】, 墨璟黑⭐小熊款【触屏防水 I 骑行防风】, 白色⭐蝴蝶结款【触屏防水 I 骑行防风】, 粉色⭐蝴蝶结款【触屏防水 I 骑行防风】, 紫色⭐蝴蝶结款【触屏防水 I 骑行防风】, 蓝色⭐蝴蝶结款【触屏防水 I 骑行防风】, 黑色⭐蝴蝶结款【触屏防水 I 骑行防风】, 【收藏加购】【优先发货】","https://gw.alicdn.com/bao/uploaded/i4/2217960559174/O1CN016cxuEU2HdkW2SCKEH_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217960559174/O1CN01apjqPu2HdkW4quJfR_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i4/2217960559174/O1CN01KSbokn2HdkW24cnPM_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i2/2217960559174/O1CN01wrUtzP2HdkW2YgS8b_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i4/2217960559174/O1CN015Rx8d52HdkW2SCf2p_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i3/2217960559174/O1CN01pAawBI2HdkW524Sxs_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i2/2217960559174/O1CN017JRN6Q2HdkW2gy67A_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217960559174/O1CN01thHMHq2HdkW525o6n_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i2/2217960559174/O1CN01SYIeRf2HdkW63kiKD_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i3/2217960559174/O1CN01rcWNQR2HdkW1Iy471_!!2217960559174.jpg, https://gw.alicdn.com/bao/uploaded/i3/2217960559174/O1CN01iae93j2HdkW0iN8DH_!!2217960559174.png",尺码,均码,,,,,4.9,32.90
843083201312,韩系围巾女秋冬氛围感保暖围脖格纹加大加厚百搭仿羊绒学生围巾,128.00,浙江 杭州,88,DEAULUOS淡洛服饰旗舰店,http://click.simba.taobao.com/cc_im?p=%CE%A7%BD%ED&s=1645694654&clk1=6d5c00012a0c4080143c7a85f57413bf&k=1697&e=UWg8406FwEqV%2FWP%2BeZj8JSq9S0Uf%2Fsvhr3XnQn2RYZfx3NyfW7W%2FhqH9%2BVMkBuUo7y5MiunCMLSY5VWkj%2Fh5mGnM7VLMyGYs35xro%2FHzBkrCbHzMbMS1lWvGKoKkg2ybyjE9jyphjaVsprdKCE0pMBVyFI40AtGb4EnqLiqjxRVTaW3Lrn6h0aI8lYFobn1KQuA5j%2B5cqpq9QlSUsp4mkkjj%2BobPtvldHAsaL9u44G7%2Fk1kSwZCrONDY58tf0qBbE355tEYo1cqAfOEsQ%2FFRe%2B21dFR1nL8wsWK9Y4X5VsmAXhOEx15Eq11iKKPD%2Bp%2FVeJv13mI1R4og2Fj7m0izafiXOu0D1VCkRDxGnmMdO6uXgBk6tggLYdsaHiL9aTS01we61ljJ80%2F9ScTi5pYYas7PikOk4wHMxqCztNQI%2Bzjw6I5Gtv89C6q6gyxyXU%2FSeV1OnoKZ%2BKUBn%2BKelvG07oOzP5QwXoJZIvh%2B5dhP%2FyUO7z6hla9dR1fZciVBfCeQ1KUlfM%2FQllNaybe2H8AGCPVQqHwmhiwzdCChtwzJvIgGbbykivy2pcxk69KgucTrjeH2Mfw5IaJTsSufCt5Eq3OJ8h%2FmK8CSO%2B%2BP5q9Zmp8whUL7rG6PgzaZ6NN%2Fg2B1pinWzbxeCF0FLp7O7BW89ZOf9nIY7c2RyVUvvnOpKs4Y7oWeONUO%2BwjPDGO%2BXK02NlIGlm1QelU6ZMKWA8KlVIGgusKvJgT1cfIxmGBvF2jYfojiT2jlBYCrQu3RwdMSqiRyhFcu6TkeSuak4YRqyrv5sUFa7vUu4EGzsgkmp%2Bgyq8sOBPzgtBjY8Vgqac95pmCtfvdq03iz6%2F1%2BEPpWISyqfsE19I7AqH7o30Fxjy1JOg9GyCmn8RQUVmHtq9zjaOAmIlMxwCs0mtgO0n4t823SYHei6mtuGnSwXNEdpACr8YAMI5kIQqeLe4pB4SwQ651LXIJ75BCfRMiI%2BgCrSOnrY%2Fft9Hn15LYvkma8tW1VVAAoSZLybnxN3MdclR%2BjsxFmTGgx6BpDcVlvnYwG2hoqY6VIoB7MG1CaTVr3PjfZiUi2gM0ZHdu2Cxfbjzdd2B%2FbA2tJmx6quoMscl1P0iatbtG%2Bbmxrdn%2BJyPST3lSFV%2BTJoETpWqLdFs2W%2Fu0deB4nqXqaw43qFgqOnQxcompRr0qiL0FwVUYMZ6ImayukVvJVsxRNJm4P3FL%2BFwoUpE8iZ11oiBdkmEBUVeqBaRf0eeS4lNySYrYx0lQV2M0NCKI%2F1%2BVi1FsWazp%2BdqD8GhrY9CC9DNgYhwHL2psKqnu3velaAqfMWxZrOn52oPzi3wsuZe5m8hDOYGk7MtLDSVgtMZx6f6LRpOpV%2BuhhHGOm%2BWDVneoyf4XdXdGK9OBM4RxMlqdT7SP0RLLwUF2IpRfwHQVpbv%2BJPOwczRB1pVBekt7QIfBhnLFicaFeK49OaGy%2BcuZnmGvGg17%2Br0HLpYZDO%2FKhvT%2BouWxjzLvYBQx%2FHSaZSVPp7gf3PhA01B0EGQiktY3YMfHG1C5Hf29nxw6z%2BVDcpv9A1PKMQlXJgXFyIVc1kLz3MKVMNkhGsTcLWPxainQqvLUsEnIViAHWefQMx3ETvs7ksUEuCJMqwhi20Nm%2FE8o%2BV9lyJUF8J5BGhHcAUXRBvCo2Ad%2FktC%2F46vJ3X%2BhSCK5JM0zWclibC3cKg1sPEFkK,http://g.search2.alicdn.com/img/i2/6308859119/O1CN01xgDBrf2HEYiwrjvV2_!!0-saturn_solar.jpg,True,"https://img.alicdn.com/imgextra/i3/2217773269868/O1CN01A0XXT82MlbNIfze1T_!!0-item_pic.jpg, https://img.alicdn.com/imgextra/i1/2217773269868/O1CN01ahSxwq2MlbNM9TxJf_!!2217773269868.jpg, https://img.alicdn.com/imgextra/i1/2217773269868/O1CN01uYZi3v2MlbNKvM7te_!!2217773269868.jpg, https://img.alicdn.com/imgextra/i1/2217773269868/O1CN01WR9iiT2MlbNEJ97XP_!!2217773269868.jpg, https://img.alicdn.com/imgextra/i2/2217773269868/O1CN01kC470G2MlbNLYyy2w_!!2217773269868.jpg",颜色分类,"白色格纹（糖豆）, 焦糖粉格纹（糖豆）, 黑色格纹（糖豆）","https://gw.alicdn.com/bao/uploaded/i1/2217773269868/O1CN01VuD5lm2MlbNKvEoMq_!!2217773269868.jpg, https://gw.alicdn.com/bao/uploaded/i1/2217773269868/O1CN01aLxuvM2MlbNLTytRL_!!2217773269868.jpg, https://gw.alicdn.com/bao/uploaded/i4/2217773269868/O1CN01ej0a162MlbNNIkx9i_!!2217773269868.jpg",,,,,,,4.8,128.00
